"Tag Code","Mark File Name","Mark Data Project Code and Name","Mark Site Name","Mark Date MMDDYYYY","Release Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Mark Count"
"3DD.003D494E4B","JSW-2023-151-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494E53","JSW-2023-151-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494E5A","JSW-2023-151-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494E63","JSW-2023-151-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494E6E","JSW-2023-151-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D494E7E","JSW-2023-150-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/30/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494E91","JSW-2023-150-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/30/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/30/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494EA7","JSW-2023-151-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494EBB","JSW-2023-149-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/29/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/29/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003D494EC2","JSW-2023-151-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/31/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003D499E6E","CDR-2020-289-SCT.xml","CDR - Craig Rabe Projects","SECTRP - Secesh River Screw Trap","10/15/2020","SECTRP - Secesh River Screw Trap","10/15/2020","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D499EFD","CDR-2021-101-SCT.xml","CDR - Craig Rabe Projects","SECTRP - Secesh River Screw Trap","4/11/2021","SECTRP - Secesh River Screw Trap","4/11/2021","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D49A1F9","CDR-2020-274-JH1.xml","CDR - Craig Rabe Projects","MCCA - McCall Hatchery","9/30/2020","JOHNSC - Johnson Creek","4/6/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D49A1FD","CDR-2020-274-JH1.xml","CDR - Craig Rabe Projects","MCCA - McCall Hatchery","9/30/2020","JOHNSC - Johnson Creek","4/6/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D49A29A","CDR-2020-288-SCT.xml","CDR - Craig Rabe Projects","SECTRP - Secesh River Screw Trap","10/14/2020","SECTRP - Secesh River Screw Trap","10/14/2020","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D49A3B7","CDR-2020-274-JH1.xml","CDR - Craig Rabe Projects","MCCA - McCall Hatchery","9/30/2020","JOHNSC - Johnson Creek","4/6/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D49A3E4","CDR-2020-274-JH1.xml","CDR - Craig Rabe Projects","MCCA - McCall Hatchery","9/30/2020","JOHNSC - Johnson Creek","4/6/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D49AA8D","CDR-2020-274-JH1.xml","CDR - Craig Rabe Projects","MCCA - McCall Hatchery","9/30/2020","JOHNSC - Johnson Creek","4/6/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D49AE80","CDR-2020-274-JH1.xml","CDR - Craig Rabe Projects","MCCA - McCall Hatchery","9/30/2020","JOHNSC - Johnson Creek","4/6/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D49B1C6","CDR-2020-274-JH1.xml","CDR - Craig Rabe Projects","MCCA - McCall Hatchery","9/30/2020","JOHNSC - Johnson Creek","4/6/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D53BFEA","GAA-2021-226-001.xml","GAA - Gordon Axel Projects","LAKEC - Lake Creek","8/14/2021","LAKEC - Lake Creek","8/14/2021","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D581C55","MAP-2020-099-SFK.xml","MAP - McCall Anadromous Projects","SFSRKT - South Fork Salmon Trap at Krassel","4/8/2020","SFSRKT - South Fork Salmon Trap at Krassel","4/8/2020","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D581E82","MAP-2020-190-SFK.xml","MAP - McCall Anadromous Projects","SFSRKT - South Fork Salmon Trap at Krassel","7/8/2020","SFSRKT - South Fork Salmon Trap at Krassel","7/8/2020","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D5820E4","MAP-2020-210-SFK.xml","MAP - McCall Anadromous Projects","SFSRKT - South Fork Salmon Trap at Krassel","7/28/2020","SFSRKT - South Fork Salmon Trap at Krassel","7/28/2020","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D58234F","MAP-2020-263-SFK.xml","MAP - McCall Anadromous Projects","SFSRKT - South Fork Salmon Trap at Krassel","9/19/2020","SFSRKT - South Fork Salmon Trap at Krassel","9/19/2020","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D5825B3","MAP-2020-272-SFK.xml","MAP - McCall Anadromous Projects","SFSRKT - South Fork Salmon Trap at Krassel","9/28/2020","SFSRKT - South Fork Salmon Trap at Krassel","9/28/2020","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D582D45","MAP-2020-289-SFK.xml","MAP - McCall Anadromous Projects","SFSRKT - South Fork Salmon Trap at Krassel","10/15/2020","SFSRKT - South Fork Salmon Trap at Krassel","10/15/2020","1","Chinook","2","Summer","W","Wild Fish or Natural Production","1"
"3DD.003D65C8DA","CSS-2020-289-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/15/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65CA0A","CSS-2020-289-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/15/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65CA3E","CSS-2020-289-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/15/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65CB4B","CSS-2020-289-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/15/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65CB4D","CSS-2020-289-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/15/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65CB67","CSS-2020-289-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/15/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65CC84","CSS-2020-289-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/15/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65CCAC","CSS-2020-289-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/15/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65CCEA","CSS-2020-289-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/15/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65CF97","CSS-2020-286-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65CFE9","CSS-2020-286-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65D03F","CSS-2020-286-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65D0FD","CSS-2020-286-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65D1DA","CSS-2020-286-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65D1F0","CSS-2020-286-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65D297","CSS-2020-286-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65D61B","CSS-2020-286-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65D784","CSS-2020-286-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65DE67","CSS-2020-286-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65DEC2","CSS-2020-286-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65DF56","CSS-2020-286-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E0D2","CSS-2020-286-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E1B7","CSS-2020-286-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E1CB","CSS-2020-286-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E268","CSS-2020-286-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E2B8","CSS-2020-287-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E39B","CSS-2020-286-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E3B5","CSS-2020-286-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E3C6","CSS-2020-286-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E55F","CSS-2020-286-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E622","CSS-2020-286-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E7A2","CSS-2020-286-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65E961","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65ED74","CSS-2020-287-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65EDE1","CSS-2020-287-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65EE48","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65F1DF","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65F213","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65F24C","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65F473","CSS-2020-287-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65F539","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65F5C7","CSS-2020-287-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65F8FD","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65F9CB","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65FA04","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65FCBD","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65FCF1","CSS-2020-287-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D65FD32","CSS-2020-287-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D660011","CSS-2020-287-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D66009A","CSS-2020-287-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D660119","CSS-2020-287-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D660333","CSS-2020-287-M11.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D660417","CSS-2020-287-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D6605A7","CSS-2020-287-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003D6605AD","CSS-2020-287-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/13/2020","KNOXB - Knox Bridge, SF Salmon River","4/12/2021","1","Chinook","2","Summer","H","Hatchery Reared","1"
